Date,MD,Home,Away,FTR,HomeG,AwayG,HmOd,DrOd,AwOd,Season,hHome,hAway,hScre,hRnd,Date_Only
2016-03-06 10:00:00,28,Bologna,Athletic Carpi,0,0,0,2.05,3.25,3.75,2015-2016,Athletic Carpi,Bologna,1-2,9,2016-03-06
2016-03-06 10:00:00,28,Frosinone,Udinese,1,2,0,3.25,3.3,2.2,2015-2016,Udinese,Frosinone,1-0,9,2016-03-06
2016-03-06 10:00:00,28,Genoa,Empoli,1,1,0,2.0,3.3,3.8,2015-2016,Empoli,Genoa,2-0,9,2016-03-06
2016-03-06 10:00:00,28,Sassuolo,AC Milan,1,2,0,3.1,3.3,2.3,2015-2016,AC Milan,Sassuolo,2-1,9,2016-03-06
2016-03-06 07:30:00,28,Torino,Lazio,0,1,1,2.62,3.1,2.75,2015-2016,Lazio,Torino,3-0,9,2016-03-06
2016-03-05 15:45:00,28,Napoli,Chievo,1,3,1,1.2,6.5,13.0,2015-2016,Chievo,Napoli,0-1,9,2016-03-05
2016-03-05 13:00:00,28,Hellas Verona,Sampdoria,2,0,3,2.5,3.3,2.75,2015-2016,Sampdoria,Verona,4-1,9,2016-03-05
2016-03-04 15:45:00,28,AS Roma,Fiorentina,1,4,1,2.0,3.4,3.75,2015-2016,Fiorentina,AS Roma,1-2,9,2016-03-04
2016-02-29 16:00:00,27,Fiorentina,Napoli,0,1,1,2.75,3.3,2.5,2015-2016,Napoli,Fiorentina,2-1,8,2016-02-29
2016-02-29 14:00:00,27,Lazio,Sassuolo,2,0,2,1.75,3.6,4.75,2015-2016,Sassuolo,Lazio,2-1,8,2016-02-29
2016-02-28 15:45:00,27,Juventus,Inter,1,2,0,1.55,3.75,6.5,2015-2016,Inter Milan,Juventus,0-0,8,2016-02-28
2016-02-28 10:00:00,27,Athletic Carpi,Atalanta,0,1,1,2.4,3.2,3.0,2015-2016,Atalanta,Athletic Carpi,3-0,8,2016-02-28
2016-02-28 10:00:00,27,Chievo,Genoa,1,1,0,2.5,3.2,2.8,2015-2016,Genoa,Chievo,3-2,8,2016-02-28
2016-02-28 10:00:00,27,Sampdoria,Frosinone,1,2,0,1.66,3.5,5.5,2015-2016,Frosinone,Sampdoria,2-0,8,2016-02-28
2016-02-28 10:00:00,27,Udinese,Hellas Verona,1,2,0,1.9,3.4,4.0,2015-2016,Verona,Udinese,1-1,8,2016-02-28
2016-02-28 07:30:00,27,Palermo,Bologna,0,0,0,2.25,3.2,3.3,2015-2016,Bologna,Palermo,0-1,8,2016-02-28
2016-02-27 15:45:00,27,AC Milan,Torino,1,1,0,1.83,3.6,4.2,2015-2016,Torino,AC Milan,1-1,8,2016-02-27
2016-02-27 13:00:00,27,Empoli,AS Roma,2,1,3,3.2,3.3,2.25,2015-2016,AS Roma,Empoli,3-1,8,2016-02-27
2016-02-22 16:00:00,26,Napoli,AC Milan,0,1,1,1.57,3.75,6.0,2015-2016,AC Milan,Napoli,0-4,7,2016-02-22
2016-02-21 15:45:00,26,AS Roma,Palermo,1,5,0,1.44,3.8,9.0,2015-2016,Palermo,AS Roma,2-4,7,2016-02-21
2016-02-21 13:00:00,26,Frosinone,Lazio,0,0,0,4.75,3.3,1.8,2015-2016,Lazio,Frosinone,2-0,7,2016-02-21
2016-02-21 10:00:00,26,Atalanta,Fiorentina,2,2,3,4.0,3.1,2.05,2015-2016,Fiorentina,Atalanta,3-0,7,2016-02-21
2016-02-21 10:00:00,26,Genoa,Udinese,1,2,1,2.1,3.1,3.75,2015-2016,Udinese,Genoa,1-1,7,2016-02-21
2016-02-21 10:00:00,26,Sassuolo,Empoli,1,3,2,2.2,3.0,3.6,2015-2016,Empoli,Sassuolo,1-0,7,2016-02-21
2016-02-21 10:00:00,26,Torino,Athletic Carpi,0,0,0,1.66,3.4,6.0,2015-2016,Athletic Carpi,Torino,2-1,7,2016-02-21
2016-02-20 15:45:00,26,Inter,Sampdoria,1,3,1,1.5,4.0,7.0,2015-2016,Sampdoria,Inter Milan,1-1,7,2016-02-20
2016-02-20 13:00:00,26,Hellas Verona,Chievo,1,3,1,2.5,3.0,3.0,2015-2016,Chievo,Verona,1-1,7,2016-02-20
2016-02-19 15:45:00,26,Bologna,Juventus,0,0,0,7.5,4.2,1.45,2015-2016,Juventus,Bologna,3-1,7,2016-02-19
2016-02-14 15:45:00,25,Fiorentina,Inter,1,2,1,2.3,3.2,3.1,2015-2016,Inter Milan,Fiorentina,1-4,6,2016-02-14
2016-02-14 10:00:00,25,Palermo,Torino,2,1,3,2.87,3.2,2.5,2015-2016,Torino,Palermo,2-1,6,2016-02-14
2016-02-14 10:00:00,25,Sampdoria,Atalanta,0,0,0,2.2,3.2,3.4,2015-2016,Atalanta,Sampdoria,2-1,6,2016-02-14
2016-02-14 10:00:00,25,Udinese,Bologna,2,0,1,2.1,3.3,3.5,2015-2016,Bologna,Udinese,1-2,6,2016-02-14
2016-02-14 07:30:00,25,AC Milan,Genoa,1,2,1,1.75,3.6,4.75,2015-2016,Genoa,AC Milan,1-0,6,2016-02-14
2016-02-13 15:45:00,25,Juventus,Napoli,1,1,0,2.1,3.4,3.4,2015-2016,Napoli,Juventus,2-1,6,2016-02-13
2016-02-13 13:00:00,25,Chievo,Sassuolo,0,1,1,2.4,3.1,3.1,2015-2016,Sassuolo,Chievo,1-1,6,2016-02-13
2016-02-13 10:00:00,25,Empoli,Frosinone,2,1,2,1.53,4.2,5.75,2015-2016,Frosinone,Empoli,2-0,6,2016-02-13
2016-02-12 15:45:00,25,Athletic Carpi,AS Roma,2,1,3,4.33,3.6,1.8,2015-2016,AS Roma,Athletic Carpi,5-1,6,2016-02-12
2016-02-11 15:45:00,25,Lazio,Hellas Verona,1,5,2,1.44,4.33,7.0,2015-2016,Verona,Lazio,1-2,6,2016-02-11
2016-02-07 15:45:00,24,AS Roma,Sampdoria,1,2,1,1.44,4.5,6.5,2015-2016,Sampdoria,AS Roma,2-1,5,2016-02-07
2016-02-07 13:00:00,24,Atalanta,Empoli,0,0,0,2.15,3.25,3.4,2015-2016,Empoli,Atalanta,0-1,5,2016-02-07
2016-02-07 10:00:00,24,AC Milan,Udinese,0,1,1,1.5,4.33,6.0,2015-2016,Udinese,AC Milan,2-3,5,2016-02-07
2016-02-07 10:00:00,24,Frosinone,Juventus,2,0,2,13.0,5.75,1.22,2015-2016,Juventus,Frosinone,1-1,5,2016-02-07
2016-02-07 10:00:00,24,Napoli,Athletic Carpi,1,1,0,1.16,6.5,19.0,2015-2016,Athletic Carpi,Napoli,0-0,5,2016-02-07
2016-02-07 10:00:00,24,Sassuolo,Palermo,0,2,2,1.72,3.5,5.0,2015-2016,Palermo,Sassuolo,0-1,5,2016-02-07
2016-02-07 10:00:00,24,Torino,Chievo,2,1,2,1.8,3.5,4.5,2015-2016,Chievo,Torino,1-0,5,2016-02-07
2016-02-07 07:30:00,24,Hellas Verona,Inter,0,3,3,4.33,3.8,1.75,2015-2016,Inter Milan,Verona,1-0,5,2016-02-07
2016-02-06 15:45:00,24,Genoa,Lazio,0,0,0,2.4,3.3,2.9,2015-2016,Lazio,Genoa,2-0,5,2016-02-06
2016-02-06 13:00:00,24,Bologna,Fiorentina,0,1,1,3.4,3.4,2.1,2015-2016,Fiorentina,Bologna,2-0,5,2016-02-06
2016-02-03 15:45:00,23,Empoli,Udinese,0,1,1,2.0,3.3,3.8,2015-2016,Udinese,Empoli,1-2,4,2016-02-03
2016-02-03 15:45:00,23,Fiorentina,Athletic Carpi,1,2,1,1.33,5.0,9.0,2015-2016,Athletic Carpi,Fiorentina,0-1,4,2016-02-03
2016-02-03 15:45:00,23,Hellas Verona,Atalanta,1,2,1,2.87,3.2,2.5,2015-2016,Atalanta,Verona,1-1,4,2016-02-03
2016-02-03 15:45:00,23,Inter,Chievo,1,1,0,1.57,3.6,6.5,2015-2016,Chievo,Inter Milan,0-1,4,2016-02-03
2016-02-03 15:45:00,23,Juventus,Genoa,1,1,0,1.25,6.0,11.0,2015-2016,Genoa,Juventus,0-2,4,2016-02-03
2016-02-03 15:45:00,23,Lazio,Napoli,2,0,2,3.3,3.4,2.15,2015-2016,Napoli,Lazio,5-0,4,2016-02-03
2016-02-03 15:45:00,23,Palermo,AC Milan,2,0,2,3.0,3.4,2.3,2015-2016,AC Milan,Palermo,3-2,4,2016-02-03
2016-02-03 15:45:00,23,Sampdoria,Torino,0,2,2,2.37,3.2,3.0,2015-2016,Torino,Sampdoria,2-0,4,2016-02-03
2016-02-03 13:30:00,23,Frosinone,Bologna,1,1,0,2.5,3.2,2.87,2015-2016,Bologna,Frosinone,1-0,4,2016-02-03
2016-02-02 15:45:00,23,Sassuolo,AS Roma,2,0,2,2.87,3.3,2.4,2015-2016,AS Roma,Sassuolo,2-2,4,2016-02-02
2016-01-31 15:45:00,22,AC Milan,Inter,1,3,0,2.45,3.4,2.75,2015-2016,Inter Milan,AC Milan,1-0,3,2016-01-31
2016-01-31 10:00:00,22,Bologna,Sampdoria,1,3,2,2.2,3.2,3.4,2015-2016,Sampdoria,Bologna,2-0,3,2016-01-31
2016-01-31 10:00:00,22,Genoa,Fiorentina,0,0,0,3.1,3.25,2.3,2015-2016,Fiorentina,Genoa,1-0,3,2016-01-31
2016-01-31 10:00:00,22,Napoli,Empoli,1,5,1,1.3,5.0,11.0,2015-2016,Empoli,Napoli,2-2,3,2016-01-31
2016-01-31 10:00:00,22,Torino,Hellas Verona,0,0,0,1.53,3.75,7.0,2015-2016,Verona,Torino,2-2,3,2016-01-31
2016-01-31 10:00:00,22,Udinese,Lazio,0,0,0,2.87,3.2,2.5,2015-2016,Lazio,Udinese,2-0,3,2016-01-31
2016-01-31 07:30:00,22,Chievo,Juventus,2,0,4,6.0,3.6,1.61,2015-2016,Juventus,Chievo,1-1,3,2016-01-31
2016-01-30 15:45:00,22,AS Roma,Frosinone,1,3,1,1.25,5.5,12.0,2015-2016,Frosinone,AS Roma,0-2,3,2016-01-30
2016-01-30 13:00:00,22,Atalanta,Sassuolo,0,1,1,2.25,3.25,3.2,2015-2016,Sassuolo,Atalanta,2-2,3,2016-01-30
2016-01-30 10:00:00,22,Athletic Carpi,Palermo,0,1,1,2.1,3.1,3.75,2015-2016,Palermo,Athletic Carpi,2-2,3,2016-01-30
2016-01-24 15:45:00,21,Juventus,AS Roma,1,1,0,1.66,3.3,6.0,2015-2016,AS Roma,Juventus,2-1,2,2016-01-24
2016-01-24 10:00:00,21,Hellas Verona,Genoa,0,1,1,2.75,3.4,2.45,2015-2016,Genoa,Verona,2-0,2,2016-01-24
2016-01-24 10:00:00,21,Inter,Athletic Carpi,0,1,1,1.28,5.25,10.0,2015-2016,Athletic Carpi,Inter Milan,1-2,2,2016-01-24
2016-01-24 10:00:00,21,Lazio,Chievo,1,4,1,1.57,3.75,6.0,2015-2016,Chievo,Lazio,4-0,2,2016-01-24
2016-01-24 10:00:00,21,Palermo,Udinese,1,4,1,2.37,3.0,3.2,2015-2016,Udinese,Palermo,0-1,2,2016-01-24
2016-01-24 10:00:00,21,Sampdoria,Napoli,2,2,4,8.5,4.33,1.4,2015-2016,Napoli,Sampdoria,2-2,2,2016-01-24
2016-01-24 10:00:00,21,Sassuolo,Bologna,2,0,2,1.83,3.5,4.33,2015-2016,Bologna,Sassuolo,0-1,2,2016-01-24
2016-01-24 07:30:00,21,Fiorentina,Torino,1,2,0,1.72,3.6,4.75,2015-2016,Torino,Fiorentina,3-1,2,2016-01-24
2016-01-23 15:45:00,21,Empoli,AC Milan,0,2,2,3.2,3.1,2.3,2015-2016,AC Milan,Empoli,2-1,2,2016-01-23
2016-01-23 13:00:00,21,Frosinone,Atalanta,0,0,0,3.8,3.1,2.1,2015-2016,Atalanta,Frosinone,2-0,2,2016-01-23
2016-01-17 15:45:00,20,AC Milan,Fiorentina,1,2,0,2.37,3.2,3.0,2015-2016,Fiorentina,AC Milan,2-0,1,2016-01-17
2016-01-17 10:00:00,20,AS Roma,Hellas Verona,0,1,1,1.33,4.75,9.5,2015-2016,Verona,AS Roma,1-1,1,2016-01-17
2016-01-17 10:00:00,20,Athletic Carpi,Sampdoria,1,2,1,2.9,3.1,2.5,2015-2016,Sampdoria,Athletic Carpi,5-2,1,2016-01-17
2016-01-17 10:00:00,20,Bologna,Lazio,0,2,2,3.5,3.3,2.1,2015-2016,Lazio,Bologna,2-1,1,2016-01-17
2016-01-17 10:00:00,20,Chievo,Empoli,0,1,1,2.37,3.2,3.0,2015-2016,Empoli,Chievo,1-3,1,2016-01-17
2016-01-17 10:00:00,20,Udinese,Juventus,2,0,4,7.0,4.0,1.5,2015-2016,Juventus,Udinese,0-1,1,2016-01-17
2016-01-17 07:30:00,20,Genoa,Palermo,1,4,0,1.9,3.4,4.0,2015-2016,Palermo,Genoa,1-0,1,2016-01-17
2016-01-16 15:45:00,20,Napoli,Sassuolo,1,3,1,1.28,5.0,11.0,2015-2016,Sassuolo,Napoli,2-1,1,2016-01-16
2016-01-16 13:00:00,20,Torino,Frosinone,1,4,2,1.36,4.75,8.5,2015-2016,Frosinone,Torino,1-2,1,2016-01-16
2016-01-16 10:00:00,20,Atalanta,Inter,0,1,1,3.6,3.2,2.1,2015-2016,Inter Milan,Atalanta,1-0,1,2016-01-16
2016-01-10 15:45:00,19,Sampdoria,Juventus,2,1,2,5.5,4.0,1.57,2015-2016,-,-,-,-,2016-01-10
2016-01-10 10:00:00,19,Atalanta,Genoa,2,0,2,1.95,3.3,4.0,2015-2016,-,-,-,-,2016-01-10
2016-01-10 10:00:00,19,Bologna,Chievo,2,0,1,2.37,3.1,3.1,2015-2016,-,-,-,-,2016-01-10
2016-01-10 10:00:00,19,Frosinone,Napoli,2,1,5,10.0,5.0,1.3,2015-2016,-,-,-,-,2016-01-10
2016-01-10 10:00:00,19,Hellas Verona,Palermo,2,0,1,2.5,3.25,2.8,2015-2016,-,-,-,-,2016-01-10
2016-01-10 10:00:00,19,Torino,Empoli,2,0,1,1.85,3.2,4.75,2015-2016,-,-,-,-,2016-01-10
2016-01-10 07:30:00,19,Inter,Sassuolo,2,0,1,1.5,4.0,7.0,2015-2016,-,-,-,-,2016-01-10
2016-01-09 15:45:00,19,AS Roma,AC Milan,0,1,1,2.0,3.3,3.8,2015-2016,-,-,-,-,2016-01-09
2016-01-09 13:00:00,19,Fiorentina,Lazio,2,1,3,2.0,3.3,3.8,2015-2016,-,-,-,-,2016-01-09
2016-01-09 10:00:00,19,Athletic Carpi,Udinese,1,2,1,2.9,3.1,2.5,2015-2016,-,-,-,-,2016-01-09
2016-01-06 15:45:00,18,Napoli,Torino,1,2,1,1.5,4.33,6.0,2015-2016,-,-,-,-,2016-01-06
2016-01-06 13:00:00,18,Empoli,Inter,2,0,1,4.33,3.0,2.0,2015-2016,-,-,-,-,2016-01-06
2016-01-06 10:00:00,18,AC Milan,Bologna,2,0,1,1.57,4.0,5.5,2015-2016,-,-,-,-,2016-01-06
2016-01-06 10:00:00,18,Chievo,AS Roma,0,3,3,3.75,3.3,2.0,2015-2016,-,-,-,-,2016-01-06
2016-01-06 10:00:00,18,Juventus,Hellas Verona,1,3,0,1.14,6.5,26.0,2015-2016,-,-,-,-,2016-01-06
2016-01-06 10:00:00,18,Lazio,Athletic Carpi,0,0,0,1.3,5.0,11.0,2015-2016,-,-,-,-,2016-01-06
2016-01-06 10:00:00,18,Palermo,Fiorentina,2,1,3,4.0,3.2,2.0,2015-2016,-,-,-,-,2016-01-06
2016-01-06 10:00:00,18,Sassuolo,Frosinone,0,2,2,1.65,3.75,5.25,2015-2016,-,-,-,-,2016-01-06
2016-01-06 07:30:00,18,Udinese,Atalanta,1,2,1,2.2,3.3,3.25,2015-2016,-,-,-,-,2016-01-06
2016-01-05 15:45:00,18,Genoa,Sampdoria,2,2,3,2.05,3.3,3.6,2015-2016,-,-,-,-,2016-01-05
2015-12-20 15:45:00,17,Inter,Lazio,2,1,2,2.05,3.4,3.6,2015-2016,-,-,-,-,2015-12-20
2015-12-20 13:00:00,17,Frosinone,AC Milan,2,2,4,4.75,3.5,1.75,2015-2016,-,-,-,-,2015-12-20
2015-12-20 13:00:00,17,Sampdoria,Palermo,1,2,0,2.05,3.4,3.6,2015-2016,-,-,-,-,2015-12-20
2015-12-20 13:00:00,17,Torino,Udinese,2,0,1,1.72,3.5,5.0,2015-2016,-,-,-,-,2015-12-20
2015-12-20 10:00:00,17,AS Roma,Genoa,1,2,0,1.5,4.33,6.0,2015-2016,-,-,-,-,2015-12-20
2015-12-20 10:00:00,17,Atalanta,Napoli,2,1,3,5.0,3.6,1.7,2015-2016,-,-,-,-,2015-12-20
2015-12-20 10:00:00,17,Fiorentina,Chievo,1,2,0,1.5,4.0,7.0,2015-2016,-,-,-,-,2015-12-20
2015-12-20 10:00:00,17,Hellas Verona,Sassuolo,0,1,1,2.7,3.2,2.62,2015-2016,-,-,-,-,2015-12-20
2015-12-20 07:30:00,17,Athletic Carpi,Juventus,2,2,3,8.5,4.33,1.4,2015-2016,-,-,-,-,2015-12-20
2015-12-19 15:45:00,17,Bologna,Empoli,2,2,3,2.6,3.1,2.8,2015-2016,-,-,-,-,2015-12-19
2016-01-20 15:45:00,16,Sassuolo,Torino,0,1,1,2.5,3.0,3.0,2015-2016,-,-,-,-,2016-01-20
2015-12-14 15:45:00,16,Lazio,Sampdoria,0,1,1,1.5,4.0,7.0,2015-2016,-,-,-,-,2015-12-14
2015-12-13 15:45:00,16,Juventus,Fiorentina,1,3,1,1.61,3.75,5.5,2015-2016,-,-,-,-,2015-12-13
2015-12-13 13:00:00,16,Napoli,AS Roma,0,0,0,1.66,3.75,5.0,2015-2016,-,-,-,-,2015-12-13
2015-12-13 10:00:00,16,AC Milan,Hellas Verona,0,1,1,1.3,5.25,9.5,2015-2016,-,-,-,-,2015-12-13
2015-12-13 10:00:00,16,Chievo,Atalanta,1,1,0,2.37,3.0,3.2,2015-2016,-,-,-,-,2015-12-13
2015-12-13 10:00:00,16,Empoli,Athletic Carpi,1,3,0,1.57,3.8,6.0,2015-2016,-,-,-,-,2015-12-13
2015-12-12 15:45:00,16,Udinese,Inter,2,0,4,3.5,3.3,2.1,2015-2016,-,-,-,-,2015-12-12
2015-12-12 13:00:00,16,Palermo,Frosinone,1,4,1,1.57,3.8,6.0,2015-2016,-,-,-,-,2015-12-12
2015-12-12 10:00:00,16,Genoa,Bologna,2,0,1,1.85,3.4,4.33,2015-2016,-,-,-,-,2015-12-12
2015-12-06 15:45:00,15,Athletic Carpi,AC Milan,0,0,0,4.5,3.3,1.85,2015-2016,-,-,-,-,2015-12-06
2015-12-06 13:00:00,15,Sampdoria,Sassuolo,2,1,3,2.15,3.0,3.75,2015-2016,-,-,-,-,2015-12-06
2015-12-06 10:00:00,15,Atalanta,Palermo,1,3,0,1.9,3.4,4.0,2015-2016,-,-,-,-,2015-12-06
2015-12-06 10:00:00,15,Fiorentina,Udinese,1,3,0,1.5,3.8,7.5,2015-2016,-,-,-,-,2015-12-06
2015-12-06 10:00:00,15,Frosinone,Chievo,2,0,2,3.0,3.4,2.3,2015-2016,-,-,-,-,2015-12-06
2015-12-06 10:00:00,15,Hellas Verona,Empoli,2,0,1,2.3,3.1,3.3,2015-2016,-,-,-,-,2015-12-06
2015-12-06 07:30:00,15,Bologna,Napoli,1,3,2,6.0,4.0,1.55,2015-2016,-,-,-,-,2015-12-06
2015-12-05 15:45:00,15,Inter,Genoa,1,1,0,1.57,3.6,6.5,2015-2016,-,-,-,-,2015-12-05
2015-12-05 10:00:00,15,Torino,AS Roma,0,1,1,3.6,3.0,2.2,2015-2016,-,-,-,-,2015-12-05
2015-12-04 15:45:00,15,Lazio,Juventus,2,0,2,3.75,3.0,2.15,2015-2016,-,-,-,-,2015-12-04
2015-11-30 16:00:00,14,Napoli,Inter,1,2,1,1.7,3.5,5.25,2015-2016,-,-,-,-,2015-11-30
2015-11-30 14:00:00,14,Sassuolo,Fiorentina,0,1,1,3.6,3.5,2.0,2015-2016,-,-,-,-,2015-11-30
2015-11-29 15:45:00,14,Palermo,Juventus,2,0,3,5.5,3.75,1.61,2015-2016,-,-,-,-,2015-11-29
2015-11-29 13:00:00,14,Empoli,Lazio,1,1,0,3.4,3.4,2.1,2015-2016,-,-,-,-,2015-11-29
2015-11-29 10:00:00,14,AS Roma,Atalanta,2,0,2,1.4,4.0,9.5,2015-2016,-,-,-,-,2015-11-29
2015-11-29 10:00:00,14,Chievo,Udinese,2,2,3,2.05,3.2,3.8,2015-2016,-,-,-,-,2015-11-29
2015-11-29 10:00:00,14,Frosinone,Hellas Verona,1,3,2,2.4,3.1,3.1,2015-2016,-,-,-,-,2015-11-29
2015-11-29 10:00:00,14,Genoa,Athletic Carpi,2,1,2,1.66,3.5,5.5,2015-2016,-,-,-,-,2015-11-29
2015-11-28 15:45:00,14,AC Milan,Sampdoria,1,4,1,1.6,3.5,6.5,2015-2016,-,-,-,-,2015-11-28
2015-11-28 13:00:00,14,Torino,Bologna,1,2,0,1.57,3.6,6.5,2015-2016,-,-,-,-,2015-11-28
2015-11-22 15:45:00,13,Inter,Frosinone,1,4,0,1.22,6.0,13.0,2015-2016,-,-,-,-,2015-11-22
2015-11-22 10:00:00,13,Atalanta,Torino,2,0,1,2.6,3.1,2.8,2015-2016,-,-,-,-,2015-11-22
2015-11-22 10:00:00,13,Athletic Carpi,Chievo,2,1,2,2.9,3.1,2.5,2015-2016,-,-,-,-,2015-11-22
2015-11-22 10:00:00,13,Fiorentina,Empoli,0,2,2,1.44,4.33,7.0,2015-2016,-,-,-,-,2015-11-22
2015-11-22 10:00:00,13,Genoa,Sassuolo,1,2,1,2.1,3.3,3.5,2015-2016,-,-,-,-,2015-11-22
2015-11-22 10:00:00,13,Lazio,Palermo,0,1,1,1.5,4.33,6.0,2015-2016,-,-,-,-,2015-11-22
2015-11-22 10:00:00,13,Udinese,Sampdoria,1,1,0,2.0,3.3,3.8,2015-2016,-,-,-,-,2015-11-22
2015-11-22 07:30:00,13,Hellas Verona,Napoli,2,0,2,6.0,4.0,1.53,2015-2016,-,-,-,-,2015-11-22
2015-11-21 15:45:00,13,Juventus,AC Milan,1,1,0,1.57,4.0,5.75,2015-2016,-,-,-,-,2015-11-21
2015-11-21 13:00:00,13,Bologna,AS Roma,0,2,2,6.0,3.8,1.57,2015-2016,-,-,-,-,2015-11-21
2015-11-08 15:45:00,12,Sampdoria,Fiorentina,2,0,2,3.8,3.3,2.0,2015-2016,-,-,-,-,2015-11-08
2015-11-08 13:00:00,12,Napoli,Udinese,1,1,0,1.25,5.75,11.0,2015-2016,-,-,-,-,2015-11-08
2015-11-08 10:00:00,12,AS Roma,Lazio,1,2,0,2.0,3.1,4.2,2015-2016,-,-,-,-,2015-11-08
2015-11-08 10:00:00,12,Empoli,Juventus,2,1,3,5.25,3.6,1.66,2015-2016,-,-,-,-,2015-11-08
2015-11-08 10:00:00,12,Frosinone,Genoa,0,2,2,3.2,3.25,2.25,2015-2016,-,-,-,-,2015-11-08
2015-11-08 10:00:00,12,Palermo,Chievo,1,1,0,2.05,3.2,3.8,2015-2016,-,-,-,-,2015-11-08
2015-11-08 10:00:00,12,Sassuolo,Athletic Carpi,1,1,0,1.72,3.6,4.75,2015-2016,-,-,-,-,2015-11-08
2015-11-08 07:30:00,12,Torino,Inter,2,0,1,2.3,3.5,2.9,2015-2016,-,-,-,-,2015-11-08
2015-11-07 15:45:00,12,AC Milan,Atalanta,0,0,0,1.75,3.5,4.75,2015-2016,-,-,-,-,2015-11-07
2015-11-07 13:00:00,12,Hellas Verona,Bologna,2,0,2,2.05,3.4,3.5,2015-2016,-,-,-,-,2015-11-07
2015-11-02 16:00:00,11,Palermo,Empoli,2,0,1,2.0,3.3,3.8,2015-2016,-,-,-,-,2015-11-02
2015-11-02 14:00:00,11,Chievo,Sampdoria,0,1,1,2.05,3.1,4.0,2015-2016,-,-,-,-,2015-11-02
2015-11-01 15:45:00,11,Lazio,AC Milan,2,1,3,1.95,3.2,4.2,2015-2016,-,-,-,-,2015-11-01
2015-11-01 10:00:00,11,Athletic Carpi,Hellas Verona,0,0,0,2.2,3.3,3.3,2015-2016,-,-,-,-,2015-11-01
2015-11-01 10:00:00,11,Bologna,Atalanta,1,3,0,2.62,3.3,2.6,2015-2016,-,-,-,-,2015-11-01
2015-11-01 10:00:00,11,Genoa,Napoli,0,0,0,4.5,3.1,1.9,2015-2016,-,-,-,-,2015-11-01
2015-11-01 10:00:00,11,Udinese,Sassuolo,0,0,0,2.05,3.4,3.5,2015-2016,-,-,-,-,2015-11-01
2015-11-01 07:30:00,11,Fiorentina,Frosinone,1,4,1,1.22,5.75,13.0,2015-2016,-,-,-,-,2015-11-01
2015-10-31 16:45:00,11,Inter,AS Roma,1,1,0,2.7,3.4,2.5,2015-2016,-,-,-,-,2015-10-31
2015-10-31 13:00:00,11,Juventus,Torino,1,2,1,1.57,3.6,6.5,2015-2016,-,-,-,-,2015-10-31
2015-10-29 15:45:00,10,Sampdoria,Empoli,0,1,1,1.85,3.6,4.0,2015-2016,-,-,-,-,2015-10-29
2015-10-28 15:45:00,10,AC Milan,Chievo,1,1,0,1.8,3.6,4.33,2015-2016,-,-,-,-,2015-10-28
2015-10-28 15:45:00,10,AS Roma,Udinese,1,3,1,1.44,4.2,7.5,2015-2016,-,-,-,-,2015-10-28
2015-10-28 15:45:00,10,Atalanta,Lazio,1,2,1,2.7,3.4,2.5,2015-2016,-,-,-,-,2015-10-28
2015-10-28 15:45:00,10,Frosinone,Athletic Carpi,1,2,1,2.4,3.3,2.9,2015-2016,-,-,-,-,2015-10-28
2015-10-28 15:45:00,10,Hellas Verona,Fiorentina,2,0,2,2.9,3.3,2.4,2015-2016,-,-,-,-,2015-10-28
2015-10-28 15:45:00,10,Napoli,Palermo,1,2,0,1.53,3.8,6.5,2015-2016,-,-,-,-,2015-10-28
2015-10-28 15:45:00,10,Sassuolo,Juventus,1,1,0,5.0,3.75,1.66,2015-2016,-,-,-,-,2015-10-28
2015-10-28 15:45:00,10,Torino,Genoa,0,3,3,1.72,3.5,5.0,2015-2016,-,-,-,-,2015-10-28
2015-10-27 15:45:00,10,Bologna,Inter,2,0,1,4.2,3.5,1.85,2015-2016,-,-,-,-,2015-10-27
2015-10-25 15:45:00,9,Chievo,Napoli,2,0,1,5.5,3.4,1.7,2015-2016,-,-,-,-,2015-10-25
2015-10-25 13:00:00,9,Fiorentina,AS Roma,2,1,2,2.5,3.4,2.7,2015-2016,-,-,-,-,2015-10-25
2015-10-25 13:00:00,9,Lazio,Torino,1,3,0,1.83,3.5,4.33,2015-2016,-,-,-,-,2015-10-25
2015-10-25 10:00:00,9,AC Milan,Sassuolo,1,2,1,1.72,3.6,4.75,2015-2016,-,-,-,-,2015-10-25
2015-10-25 10:00:00,9,Juventus,Atalanta,1,2,0,1.3,5.25,9.5,2015-2016,-,-,-,-,2015-10-25
2015-10-25 10:00:00,9,Udinese,Frosinone,1,1,0,1.57,3.6,6.5,2015-2016,-,-,-,-,2015-10-25
2015-10-25 07:30:00,9,Sampdoria,Hellas Verona,1,4,1,1.95,3.3,4.0,2015-2016,-,-,-,-,2015-10-25
2015-10-24 14:45:00,9,Palermo,Inter,0,1,1,4.0,3.3,1.95,2015-2016,-,-,-,-,2015-10-24
2015-10-24 11:59:00,9,Athletic Carpi,Bologna,2,1,2,2.45,3.3,2.8,2015-2016,-,-,-,-,2015-10-24
2015-10-24 09:00:00,9,Empoli,Genoa,1,2,0,2.25,3.2,3.2,2015-2016,-,-,-,-,2015-10-24
2015-10-18 14:45:00,8,Inter,Juventus,0,0,0,2.4,3.3,2.87,2015-2016,-,-,-,-,2015-10-18
2015-10-18 09:00:00,8,Atalanta,Athletic Carpi,1,3,0,1.8,3.3,4.75,2015-2016,-,-,-,-,2015-10-18
